movieId,rating_count,rating_mean,first_rating_at,last_rating_at
116309,3,3.3333,2016-12-24 08:35:26,2018-05-03 08:13:46
116311,5,3.3,2014-11-10 10:43:19,2019-05-30 11:04:16
116313,5,3.1,2015-01-21 15:56:27,2018-06-15 03:56:06
116315,6,1.9167,2015-06-22 09:49:56,2017-08-31 00:24:27
116317,21,2.881,2015-04-10 14:21:57,2019-09-10 12:22:40
116323,10,3.25,2014-12-12 04:31:29,2019-04-27 19:46:21
116325,3,2.0,2016-04-02 14:36:52,2018-08-30 04:12:34
116331,2,1.0,2016-06-25 19:29:53,2019-01-27 15:38:58
116333,2,2.75,2017-08-18 13:44:18,2017-11-13 18:57:38
116335,3,2.3333,2016-11-15 14:43:49,2019-04-21 21:57:52
116337,1,2.0,2018-05-12 16:44:40,2018-05-12 16:44:40
116341,3,1.6667,2017-09-19 10:57:20,2019-04-17 03:21:18
116343,12,3.4583,2015-10-17 07:26:19,2019-09-19 06:36:14
116345,2,4.5,2015-09-16 11:58:40,2019-05-24 22:51:39
116347,3,2.3333,2017-04-20 16:13:06,2019-01-13 08:52:03
116351,4,2.625,2017-12-16 20:22:36,2019-10-04 09:50:55
116387,4,3.625,2014-11-09 18:32:06,2018-03-17 20:53:13
116397,369,3.4499,2014-11-09 19:44:59,2019-11-17 17:57:51
116399,11,3.3182,2014-11-09 19:59:14,2019-08-17 15:26:09
116401,2,2.75,2014-11-09 20:00:26,2017-08-07 16:18:41
116403,4,4.25,2016-02-12 10:11:12,2019-11-11 18:41:45
116405,1,2.0,2014-11-09 20:03:29,2014-11-09 20:03:29
116407,6,2.5833,2014-11-09 20:39:54,2019-04-02 12:47:19
116409,4,3.0,2014-11-09 20:47:41,2019-05-30 08:47:11
116411,190,3.8368,2014-11-09 20:56:16,2019-11-12 15:51:48
116413,66,3.2348,2014-11-09 21:01:10,2019-10-21 20:12:09
116415,15,2.5333,2014-11-09 21:03:25,2019-03-27 17:54:42
116417,5,3.4,2014-11-09 23:39:00,2019-11-10 01:20:07
116419,18,2.2778,2014-11-10 00:11:15,2019-05-24 22:51:40
116421,2,3.5,2014-11-10 02:00:21,2019-02-26 11:20:44
116423,1,2.0,2018-02-12 05:25:05,2018-02-12 05:25:05
116425,1,1.5,2014-11-10 02:17:54,2014-11-10 02:17:54
116427,5,3.4,2015-05-30 03:13:59,2019-05-25 23:44:21
116431,12,2.75,2014-11-10 03:35:25,2019-11-10 01:20:06
116433,3,1.6667,2014-11-10 03:52:20,2016-03-28 10:46:30
116435,2,2.0,2014-11-10 04:08:16,2017-01-04 04:41:10
116437,3,2.8333,2018-11-01 01:31:08,2019-09-04 20:16:15
116441,5,3.5,2015-02-08 10:22:47,2019-10-04 09:51:44
116443,1,2.5,2019-09-04 08:03:10,2019-09-04 08:03:10
116445,2,2.75,2017-09-20 21:48:12,2019-05-24 22:50:02
116447,9,3.3333,2014-11-10 10:38:56,2019-04-19 15:50:13
116449,1,3.5,2016-04-13 12:15:46,2016-04-13 12:15:46
116451,1,3.5,2018-09-09 00:39:56,2018-09-09 00:39:56
116453,38,3.1184,2014-11-13 06:42:26,2019-07-07 02:37:44
116455,2,2.25,2019-01-13 21:43:24,2019-05-30 11:04:43
116459,1,2.5,2019-09-04 08:03:10,2019-09-04 08:03:10
116461,7,2.8571,2015-08-05 00:45:46,2019-11-08 09:16:42
116463,14,3.3214,2014-11-30 12:12:54,2018-08-07 23:20:24
116465,29,2.931,2015-01-14 13:32:15,2019-01-19 21:38:23
116469,3,2.5,2015-06-22 11:31:37,2019-03-02 17:51:54
116475,2,2.5,2017-09-07 12:38:51,2019-07-28 05:07:56
116477,4,3.375,2014-11-10 08:20:55,2019-02-26 11:20:58
116479,3,3.0,2016-01-09 10:16:00,2018-04-10 19:15:27
116481,3,3.3333,2014-11-10 08:21:56,2019-04-08 18:12:01
116483,17,3.6765,2014-11-10 08:24:16,2019-09-19 15:32:02
116485,5,3.6,2014-11-10 08:28:21,2019-05-24 22:50:04
116487,8,2.9375,2014-11-10 08:29:50,2019-05-24 22:49:58
116489,26,3.4231,2014-11-10 08:38:14,2019-09-02 00:31:31
116491,18,3.7778,2015-02-01 22:15:21,2019-10-27 21:29:19
116493,38,3.1184,2014-12-14 03:37:20,2019-05-24 22:50:04
116495,10,3.55,2014-11-10 08:59:54,2016-05-30 07:30:32
116497,1,3.0,2014-11-10 09:02:04,2014-11-10 09:02:04
116499,8,3.25,2014-11-10 12:07:13,2019-05-24 22:49:24
116501,6,2.25,2014-11-10 21:54:02,2019-05-24 22:50:09
116503,52,3.0288,2015-03-24 01:18:02,2019-09-10 12:22:42
116505,28,3.2321,2015-06-05 13:55:44,2019-11-08 09:01:14
116507,6,3.0,2015-11-24 05:27:23,2018-06-21 05:02:47
116509,1,4.0,2018-06-28 15:23:04,2018-06-28 15:23:04
116511,3,3.8333,2015-01-24 08:38:12,2019-04-08 18:12:07
116513,1,5.0,2017-05-03 03:43:01,2017-05-03 03:43:01
116515,1,3.0,2019-10-04 09:51:01,2019-10-04 09:51:01
116517,1,3.5,2015-07-25 04:14:11,2015-07-25 04:14:11
116519,9,3.4444,2015-03-28 23:21:07,2019-11-10 01:20:06
116521,1,2.0,2019-04-04 05:03:40,2019-04-04 05:03:40
116523,1,1.5,2019-02-26 11:20:36,2019-02-26 11:20:36
116525,6,3.0833,2014-11-12 06:32:23,2019-09-30 18:30:44
116529,56,2.6161,2014-11-12 06:29:47,2019-11-02 20:23:13
116533,3,2.3333,2015-10-01 12:10:29,2017-02-02 18:49:43
116535,1,1.0,2017-09-02 01:02:22,2017-09-02 01:02:22
116539,9,3.1667,2015-02-01 22:03:59,2019-04-24 01:23:29
116543,1,3.0,2016-06-11 12:41:17,2016-06-11 12:41:17
116547,3,2.6667,2014-11-12 06:28:55,2019-03-02 18:09:24
116549,4,3.875,2015-04-29 20:27:42,2019-05-24 22:46:43
116551,6,2.8333,2016-04-16 04:54:00,2019-06-30 02:49:52
116555,1,2.0,2019-04-02 12:42:39,2019-04-02 12:42:39
116560,3,3.1667,2016-12-20 15:18:52,2019-09-04 08:03:16
116562,1,2.5,2014-11-12 06:22:33,2014-11-12 06:22:33
116564,4,3.0,2015-04-18 22:29:58,2018-05-12 15:34:08
116566,1,1.5,2018-12-18 07:38:59,2018-12-18 07:38:59
116568,4,3.25,2014-11-12 06:16:54,2019-03-30 16:43:57
116572,3,2.8333,2017-05-28 18:34:19,2019-10-04 09:50:41
116574,3,3.6667,2016-11-15 14:43:38,2017-10-07 00:48:33
116578,18,3.5,2015-05-21 04:43:53,2019-11-10 01:19:51
116580,10,2.75,2015-02-23 19:44:51,2019-10-04 09:51:35
116584,5,3.2,2015-03-23 03:05:01,2019-10-04 09:50:55
116586,7,2.4286,2016-12-05 20:38:17,2019-07-23 13:22:04
116588,2,3.25,2016-06-28 05:08:08,2019-04-19 23:44:53
116590,4,2.25,2015-07-05 22:30:27,2018-01-23 11:57:39
116596,1,1.5,2017-10-07 19:27:58,2017-10-07 19:27:58
116598,1,1.5,2018-12-18 07:39:23,2018-12-18 07:39:23
116600,8,3.125,2014-12-02 18:11:32,2017-11-01 23:35:15
116604,4,1.875,2016-06-26 18:33:14,2018-06-01 21:52:57
116606,1,5.0,2019-05-24 22:50:01,2019-05-24 22:50:01
116608,18,2.0833,2015-01-23 00:17:42,2019-09-10 12:22:29
116647,2,2.5,2015-01-23 18:24:34,2017-09-07 12:38:50
116660,109,3.6651,2014-11-30 09:22:10,2019-11-04 16:52:21
116664,11,3.2727,2014-11-10 19:52:58,2018-10-14 15:16:11
116666,9,2.7778,2015-08-12 20:46:04,2019-03-22 16:49:16
116668,128,3.2266,2014-11-13 05:36:24,2019-11-05 11:11:56
116674,8,3.3125,2016-06-25 21:47:38,2019-08-31 16:02:37
116678,5,2.6,2015-07-05 22:29:56,2019-05-24 22:49:02
116680,19,3.3947,2014-11-11 01:37:56,2018-08-30 04:12:05
116682,11,3.0455,2014-11-11 01:42:48,2019-10-18 18:37:38
116686,2,1.75,2016-06-26 18:33:02,2016-06-28 12:34:19
116688,3,1.1667,2016-06-26 18:33:04,2019-01-17 13:57:10
116694,4,1.875,2015-07-10 20:59:08,2017-09-12 21:02:52
116696,2,2.75,2015-10-27 02:14:38,2019-03-11 08:44:13
116698,2,3.0,2018-05-03 08:13:36,2018-12-03 16:07:09
116700,14,2.3214,2014-12-03 02:38:19,2019-08-21 00:19:53
116702,9,3.3333,2016-05-14 15:25:59,2018-04-28 14:54:51
116704,11,3.1364,2015-02-27 05:59:38,2019-11-15 15:37:06
116708,1,2.5,2017-07-31 09:02:42,2017-07-31 09:02:42
116710,5,3.0,2014-12-02 18:10:46,2019-04-04 05:03:21
116716,3,3.1667,2015-03-19 02:04:46,2019-10-04 09:51:06
116718,10,2.95,2014-11-15 23:32:32,2019-05-24 22:46:35
116720,22,2.5455,2014-11-26 18:29:28,2019-09-27 11:51:57
116722,19,3.4474,2014-11-12 19:22:31,2019-10-04 09:51:44
116724,21,3.7381,2015-06-04 22:21:08,2019-10-12 05:48:04
116726,21,3.1429,2014-11-11 18:18:00,2019-11-03 22:26:47
116728,2,2.75,2014-11-11 20:04:00,2016-02-12 11:01:07
116730,2,3.0,2015-03-22 22:45:30,2019-05-24 22:50:01
116732,10,3.3,2015-12-15 07:00:48,2019-05-24 22:46:35
116734,5,2.0,2017-02-02 18:49:34,2019-11-12 23:07:57
116736,8,2.875,2017-07-31 01:50:39,2019-09-04 08:03:10
116738,17,2.3824,2015-02-08 22:51:12,2019-06-19 04:04:22
116740,4,2.875,2017-05-18 18:54:13,2019-06-30 02:41:04
116742,31,3.3548,2015-06-04 22:21:09,2019-08-23 09:25:41
116744,11,3.6364,2015-07-28 10:34:08,2019-09-22 19:12:37
116748,3,3.8333,2015-07-05 22:28:18,2019-05-24 22:49:49
116750,6,3.25,2014-11-12 23:27:53,2018-05-03 08:13:39
116752,9,3.1111,2016-05-07 19:08:03,2019-05-24 22:49:11
116754,3,3.3333,2016-05-09 08:52:05,2019-05-17 17:47:54
116756,2,2.75,2016-01-01 03:42:28,2016-12-02 08:59:53
116758,6,1.5,2015-02-25 20:53:56,2019-05-11 10:30:04
116760,1,2.5,2016-07-23 23:04:08,2016-07-23 23:04:08
116762,1,1.0,2018-12-18 07:38:33,2018-12-18 07:38:33
116766,3,3.5,2015-01-02 13:14:47,2015-06-19 15:27:51
116768,10,3.25,2015-12-15 07:22:59,2019-08-22 10:46:41
116770,19,2.8421,2014-11-12 05:11:58,2019-10-04 09:51:42
116772,5,3.2,2014-11-12 05:23:59,2019-05-29 06:26:55
116779,22,3.1136,2014-12-10 14:33:35,2019-06-27 15:41:15
116781,89,2.7697,2015-02-11 17:36:46,2019-11-10 01:19:45
116783,3,2.8333,2015-08-03 16:30:00,2016-08-27 07:10:06
116787,3,3.1667,2015-08-20 13:58:58,2019-01-29 20:29:46
116789,5,2.6,2018-05-04 18:21:05,2019-10-10 18:28:51
116791,2,3.0,2014-11-14 07:51:00,2018-03-24 17:52:14
116793,1,2.5,2014-11-12 19:09:45,2014-11-12 19:09:45
116797,15520,3.9953,2014-11-14 23:40:08,2019-11-20 14:53:31
116799,1049,3.4295,2014-12-03 04:15:55,2019-11-19 16:38:33
116801,71,3.6901,2014-11-12 22:06:36,2019-11-17 00:17:07
116803,4,3.625,2015-03-18 15:12:38,2016-09-05 04:42:00
116805,9,3.1667,2015-08-24 06:42:51,2019-09-04 08:03:12
116807,56,3.4643,2014-11-12 23:31:55,2019-11-05 11:11:57
116809,4,3.25,2016-05-09 12:51:48,2019-09-17 22:18:08
116811,1,3.0,2016-05-16 00:39:36,2016-05-16 00:39:36
116813,7,2.2143,2014-11-14 07:49:01,2017-12-06 22:04:49
116815,5,3.0,2016-05-16 00:39:38,2019-08-02 14:43:38
116817,103,3.7184,2014-12-08 01:10:39,2019-11-05 11:11:47
116819,4,3.0,2014-11-18 15:56:59,2019-05-24 22:49:18
116821,3,2.5,2015-11-18 15:19:09,2017-10-18 21:01:01
116823,6422,3.4284,2014-11-13 21:41:34,2019-11-21 05:21:14
116831,30,3.0167,2014-11-13 17:15:09,2019-09-10 12:22:27
116833,29,3.7759,2015-07-24 20:45:27,2019-11-10 01:20:10
116835,1,3.0,2016-01-09 10:10:21,2016-01-09 10:10:21
116837,15,3.2333,2015-01-01 17:06:59,2019-09-04 08:03:21
116839,57,3.7456,2014-11-17 01:52:57,2019-09-10 13:49:57
116841,76,3.25,2014-11-16 16:38:10,2019-10-09 13:46:51
116845,40,3.9875,2015-06-24 12:22:47,2019-10-14 23:45:56
116847,10,3.8,2014-11-14 13:54:40,2019-09-19 06:42:03
116849,50,2.56,2014-11-14 21:31:24,2019-08-15 20:25:26
116851,1,3.0,2014-11-15 20:16:03,2014-11-15 20:16:03
116853,32,2.5781,2014-11-15 07:06:53,2019-09-15 07:39:05
116855,242,3.7707,2014-11-16 16:37:52,2019-11-16 05:21:55
116857,35,3.3,2014-12-29 22:52:47,2019-11-15 18:48:11
116859,48,3.6458,2014-12-25 23:34:42,2019-11-05 11:11:55
116861,20,3.425,2015-03-04 16:30:08,2019-10-24 15:03:09
116863,2,3.75,2017-09-07 12:38:49,2017-11-30 21:23:47
116867,2,2.0,2015-04-17 09:13:47,2017-09-07 19:14:05
116869,2,2.75,2016-11-05 14:29:01,2019-10-04 09:50:42
116871,4,3.0,2016-02-05 21:25:07,2018-09-09 00:39:54
116877,1,2.0,2019-10-08 10:10:28,2019-10-08 10:10:28
116879,3,2.6667,2016-06-11 12:41:17,2017-03-01 05:00:15
116881,2,3.0,2015-11-06 03:30:42,2019-08-01 17:44:21
116883,1,2.5,2019-10-04 09:50:43,2019-10-04 09:50:43
116885,1,3.0,2019-08-01 20:35:42,2019-08-01 20:35:42
116887,645,2.8202,2014-12-07 09:30:41,2019-11-19 00:22:07
116889,9,3.0,2015-06-04 14:44:48,2019-05-24 22:49:24
116891,5,1.4,2015-06-04 14:44:46,2019-09-03 19:03:23
116893,75,3.48,2014-11-18 21:32:21,2019-11-10 00:17:56
116895,3,3.3333,2014-11-15 19:43:32,2019-02-18 21:31:30
116897,1931,4.1051,2014-11-15 21:35:16,2019-11-18 21:25:59
116899,13,3.6538,2014-11-15 22:22:04,2016-09-07 09:50:11
116901,17,3.3529,2014-11-16 17:49:04,2018-05-16 11:50:49
116903,14,3.2857,2014-11-15 23:11:55,2019-10-24 15:03:07
116905,179,3.8073,2014-11-16 02:28:20,2019-11-19 11:42:02
116907,111,3.6847,2014-11-17 12:41:39,2019-10-12 10:18:04
116909,12,3.0417,2014-11-16 01:28:50,2019-02-10 04:05:12
116911,18,3.0833,2014-11-16 04:35:57,2019-11-10 01:19:43
116913,4,3.25,2014-11-16 03:00:36,2018-05-03 08:13:30
116915,3,2.3333,2014-11-16 03:16:25,2019-10-04 09:51:29
116917,1,0.5,2014-11-16 04:42:19,2014-11-16 04:42:19
116919,1,3.0,2019-09-13 00:08:15,2019-09-13 00:08:15
116921,1,3.5,2014-11-16 05:14:28,2014-11-16 05:14:28
116923,1,1.0,2014-11-16 06:06:48,2014-11-16 06:06:48
116925,3,2.6667,2016-07-31 20:14:12,2019-09-04 20:15:56
116927,4,3.25,2014-12-14 11:15:25,2018-10-31 05:18:42
116929,3,3.0,2018-10-03 21:24:01,2019-04-02 12:15:39
116931,1,5.0,2018-04-19 11:33:32,2018-04-19 11:33:32
116933,8,3.1875,2014-11-17 22:55:04,2019-03-17 23:09:41
116935,5,2.5,2015-06-17 19:36:47,2019-10-14 16:19:16
116937,5,2.9,2014-11-16 15:12:55,2019-10-13 22:32:17
116939,12,3.0417,2014-11-16 19:42:45,2019-10-04 09:51:20
116941,38,2.7895,2014-12-04 03:21:39,2019-11-08 09:12:05
116943,30,3.2667,2014-11-16 17:12:26,2019-09-24 20:07:52
116945,12,4.0,2014-11-16 17:32:15,2019-03-23 22:30:54
116947,14,3.1786,2014-11-16 17:39:09,2019-09-10 12:22:32
116949,6,2.5,2014-11-16 18:21:04,2019-04-08 18:12:32
116951,178,3.9888,2015-01-03 16:50:57,2019-11-17 19:16:30
116953,6,3.3333,2014-12-20 19:01:40,2016-06-21 03:09:00
116955,1,2.5,2014-11-16 18:53:02,2014-11-16 18:53:02
116957,29,3.6379,2014-11-16 19:09:21,2019-05-12 11:30:30
116959,2,3.75,2014-11-16 19:14:52,2016-10-05 11:40:21
116961,2,3.5,2014-11-16 19:24:09,2017-06-03 12:16:49
116963,15,2.4667,2014-11-29 17:27:10,2018-02-21 23:37:07
116965,2,2.75,2014-11-16 20:05:15,2017-05-03 06:29:02
116969,17,3.4706,2014-11-16 20:42:14,2019-11-17 00:42:11
116971,17,2.7353,2014-12-08 02:52:26,2019-06-19 05:11:06
116973,9,2.8333,2014-11-29 17:26:25,2019-08-23 20:51:04
116975,49,4.0306,2015-08-04 15:44:02,2019-10-10 17:29:12
116977,1098,2.607,2014-11-16 23:31:22,2019-11-18 18:19:20
116979,6,2.9167,2014-11-16 23:44:28,2019-05-24 22:50:07
116981,3,2.8333,2014-11-17 00:15:25,2016-10-02 02:52:35
116983,1,3.0,2014-11-17 00:31:25,2014-11-17 00:31:25
116985,59,2.7712,2014-12-07 22:45:17,2019-09-10 12:22:40
116987,3,3.1667,2014-11-17 01:08:40,2019-10-04 09:50:56
116989,53,3.5566,2015-05-15 23:35:27,2019-10-28 18:47:09
116991,11,3.5909,2015-11-07 18:00:53,2019-09-03 19:34:01
117003,2,3.25,2014-11-17 02:00:50,2015-12-15 07:15:04
117017,20,2.175,2014-11-24 05:24:03,2019-10-18 21:19:02
117022,1,3.0,2019-10-08 01:57:38,2019-10-08 01:57:38
117061,5,3.4,2016-04-26 19:13:24,2017-09-10 05:39:05
117065,31,2.4516,2014-11-17 03:46:21,2019-03-12 06:41:43
117105,1,1.0,2018-02-25 01:29:46,2018-02-25 01:29:46
117107,49,3.0306,2014-11-17 10:56:17,2019-05-24 22:51:41
117109,199,3.6859,2014-11-17 13:08:36,2019-11-13 05:15:22
117111,9,3.1667,2015-04-05 23:39:40,2019-11-10 17:13:40
117113,3,2.8333,2014-11-20 02:22:46,2017-11-07 19:56:41
117115,9,2.5,2015-03-22 22:45:21,2019-05-24 22:50:02
117117,14,3.2857,2016-02-14 10:28:28,2019-02-03 20:25:13
117119,8,2.8125,2014-11-19 07:59:49,2019-08-15 20:25:35
117121,40,3.0875,2015-06-20 01:57:49,2019-11-15 17:43:30
117123,179,3.148,2014-11-19 00:11:20,2019-09-30 14:35:31
117125,15,3.3667,2015-12-15 06:59:45,2019-04-27 19:46:17
117127,12,3.4167,2015-12-27 20:30:30,2019-06-30 02:32:06
117129,19,3.1053,2014-11-17 18:47:44,2019-11-16 23:12:06
117133,20,3.625,2015-01-17 06:54:52,2019-09-10 12:22:19
117136,32,3.7969,2014-12-09 17:12:49,2019-01-18 06:56:20
117138,16,3.7812,2014-12-11 20:27:00,2019-09-04 08:03:24
117140,2,2.25,2017-07-25 22:44:33,2018-12-18 07:38:03
117142,14,3.3214,2015-01-11 23:03:39,2019-09-10 12:22:24
117144,1,3.0,2019-08-17 23:59:08,2019-08-17 23:59:08
117146,24,3.2083,2015-01-29 14:11:57,2018-12-03 22:16:30
117148,12,1.9583,2015-08-31 00:43:13,2019-01-12 20:31:52
117150,1,3.5,2019-09-04 08:03:21,2019-09-04 08:03:21
117152,5,3.1,2015-12-06 20:20:51,2019-03-24 17:06:28
117154,8,2.3125,2015-06-13 03:42:52,2016-09-05 14:18:18
117156,2,3.0,2015-01-13 02:22:56,2015-12-15 07:01:43
117158,5,3.2,2015-10-04 13:44:24,2019-05-24 22:49:49
117160,1,2.0,2015-12-15 07:01:49,2015-12-15 07:01:49
117162,9,2.7222,2015-08-28 07:28:42,2018-12-30 21:32:43
117164,1,4.5,2019-02-16 01:37:13,2019-02-16 01:37:13
117166,1,3.0,2018-09-02 13:42:05,2018-09-02 13:42:05
117168,1,3.0,2017-12-23 14:42:41,2017-12-23 14:42:41
117172,1,0.5,2015-01-09 19:27:24,2015-01-09 19:27:24
117174,1,1.0,2016-05-06 02:52:08,2016-05-06 02:52:08
117176,5028,3.7966,2014-11-19 00:10:40,2019-11-19 19:39:19
117178,14,2.8571,2015-05-10 21:23:23,2019-08-08 17:49:54
117180,3,2.1667,2014-11-18 05:38:20,2018-04-23 15:06:17
117182,3,3.1667,2014-11-18 04:26:10,2016-05-28 11:31:22
117184,8,3.3125,2016-01-04 18:32:23,2019-09-02 17:57:57
117186,2,2.25,2017-08-31 11:51:18,2019-07-28 05:07:53
117188,3,3.0,2016-12-24 08:35:25,2019-07-28 05:07:52
117190,1,4.0,2016-10-01 02:24:09,2016-10-01 02:24:09
117194,42,3.2024,2015-01-03 15:14:04,2019-05-19 07:14:09
117196,3,3.3333,2017-07-25 05:58:09,2018-07-01 15:37:06
117198,4,2.75,2016-04-26 19:13:23,2019-06-30 02:37:48
117300,4,2.75,2016-05-12 20:40:54,2019-08-20 00:12:34
117302,1,2.0,2019-07-29 20:56:20,2019-07-29 20:56:20
117304,3,2.6667,2016-11-01 07:50:07,2019-09-04 20:15:54
117308,49,3.0714,2014-11-30 12:12:55,2019-11-11 02:09:47
117310,33,3.5,2014-11-19 16:09:08,2019-11-15 04:08:49
117312,67,2.791,2014-11-19 16:44:59,2019-09-15 09:13:18
117314,15,3.8333,2015-01-09 20:17:01,2019-11-20 15:28:08
117316,3,3.6667,2015-05-19 00:07:14,2018-12-13 08:43:53
117318,7,3.0714,2015-12-21 16:05:29,2019-10-04 09:51:32
117320,21,3.119,2015-01-09 08:34:11,2019-09-10 12:23:17
117322,21,2.9762,2015-03-21 22:48:14,2019-09-02 00:31:32
117324,7,3.5,2016-03-27 15:13:05,2019-10-20 22:53:35
117326,3,2.6667,2014-11-20 12:03:34,2018-12-16 00:12:38
117328,5,3.1,2014-11-20 10:13:32,2019-02-27 16:07:29
117330,4,3.5,2014-11-20 10:14:28,2019-09-30 12:34:48
117332,5,2.8,2014-11-20 10:15:13,2016-03-11 16:47:44
117334,40,3.2,2014-11-20 10:15:50,2019-11-14 08:11:57
117336,12,2.6667,2014-11-20 10:20:01,2019-09-04 08:03:12
117338,13,2.7692,2015-07-05 22:31:04,2019-09-10 12:22:23
117340,7,2.7143,2014-11-20 10:21:35,2018-12-30 21:32:43
117342,5,3.2,2015-07-05 22:31:01,2017-11-28 02:40:51
117344,32,2.9844,2015-01-01 18:45:25,2019-10-04 09:51:43
117346,11,3.4545,2015-04-05 21:19:19,2018-12-30 21:45:29
117348,7,2.9286,2015-09-08 02:19:30,2019-03-02 10:24:13
117350,8,2.8125,2015-03-04 07:49:26,2019-07-16 17:55:15
117352,2,4.0,2015-09-02 21:53:19,2019-05-30 08:47:10
117354,15,2.4,2014-12-24 19:51:29,2019-09-10 12:23:18
117356,5,2.9,2015-11-04 05:28:06,2019-05-24 22:49:20
117358,11,2.5455,2014-11-24 05:22:27,2019-11-13 05:15:12
117360,8,2.8125,2015-07-28 02:53:53,2019-04-20 18:54:10
117362,11,3.6364,2015-03-10 03:10:07,2017-08-23 06:37:29
117364,118,3.9322,2014-11-20 21:37:49,2019-11-06 03:18:30
117366,6,1.6667,2014-11-21 00:52:48,2018-12-18 07:38:22
117368,89,3.3652,2014-11-21 00:15:35,2019-11-08 09:32:37
117370,26,3.1731,2014-11-21 02:13:34,2019-04-04 05:03:32
117372,87,2.431,2014-11-21 07:32:07,2019-11-05 23:47:36
117374,4,3.5,2014-11-21 06:51:07,2019-01-19 08:09:10
117376,13,3.6154,2014-11-21 09:16:13,2019-11-19 12:14:25
117415,4,3.5,2014-11-21 12:18:46,2017-07-24 15:11:41
117418,5,3.8,2014-11-21 19:12:54,2016-05-18 14:08:14
117420,18,3.0556,2014-11-21 19:22:37,2019-05-10 01:07:11
117424,5,2.9,2015-01-25 21:36:25,2019-10-10 18:30:25
117426,1,3.0,2014-11-22 12:09:31,2014-11-22 12:09:31
117428,1,4.0,2014-11-22 04:31:59,2014-11-22 04:31:59
117430,69,3.3696,2014-11-22 16:48:53,2019-11-10 01:19:57
117432,9,2.7778,2015-01-31 01:45:16,2018-04-28 23:08:30
117434,158,3.0665,2014-12-30 01:21:06,2019-11-13 05:15:19
117436,4,2.625,2015-12-15 07:01:35,2019-05-22 17:50:19
117438,377,3.8077,2015-04-03 11:54:29,2019-11-17 06:46:51
117440,4,3.375,2015-11-01 10:15:15,2019-03-28 07:19:50
117442,26,2.7115,2015-01-21 02:27:24,2019-09-07 19:10:07
117444,1108,4.0081,2014-12-16 02:06:42,2019-11-19 00:34:38
117446,31,3.1935,2014-11-24 12:10:10,2019-11-11 07:19:18
117448,6,3.25,2014-11-26 19:43:56,2018-07-02 13:27:09
117450,5,3.7,2014-11-23 07:12:04,2019-10-04 09:51:41
117452,3,2.6667,2014-11-23 10:33:25,2017-08-16 06:50:51
117454,2,3.75,2014-11-23 11:05:20,2019-05-24 22:49:19
117456,82,3.5671,2014-11-24 12:10:14,2019-09-19 13:34:14
117458,1,4.0,2014-11-23 17:32:14,2014-11-23 17:32:14
117460,4,3.125,2014-11-23 17:33:58,2018-12-16 08:57:30
117462,8,2.375,2014-11-23 17:37:40,2019-10-15 02:34:25
117464,38,3.4079,2014-11-23 18:13:05,2019-10-27 21:29:19
117466,513,3.3548,2015-03-16 01:32:43,2019-11-12 23:07:49
117468,3,3.8333,2014-11-23 20:18:39,2018-12-30 21:17:42
117470,8,3.3125,2014-11-23 20:21:13,2019-03-22 17:57:54
117472,4,1.75,2014-11-23 20:21:59,2018-12-30 20:18:05
117474,12,2.9583,2015-08-18 16:44:09,2019-09-29 06:36:34
117476,7,3.1429,2014-11-23 20:52:01,2019-09-04 08:03:22
117478,4,3.0,2014-11-24 03:04:34,2017-08-22 22:12:00
117480,10,2.55,2014-11-24 06:47:13,2018-04-19 20:00:08
117482,4,2.875,2014-11-25 13:37:27,2017-10-06 03:31:44
117484,2,3.5,2018-10-05 22:40:42,2018-11-05 15:51:42
117486,4,2.5,2015-01-17 23:19:27,2017-05-27 22:25:20
117488,19,3.0,2014-12-28 18:09:53,2019-02-19 20:30:19
117490,9,2.5,2014-12-04 03:16:27,2018-05-27 05:53:24
117492,22,3.1136,2014-12-04 03:16:18,2018-10-04 04:40:34
117494,2,3.0,2014-12-04 03:16:15,2017-08-06 09:05:57
117496,3,3.3333,2014-12-04 03:16:08,2016-05-29 22:16:53
117498,11,2.9545,2015-07-05 03:23:05,2018-07-01 15:37:03
117500,1,3.0,2018-06-17 16:18:18,2018-06-17 16:18:18
117502,1,3.5,2019-10-06 04:51:10,2019-10-06 04:51:10
117504,4,2.625,2015-03-14 18:11:39,2017-10-07 00:48:36
117506,19,3.4474,2014-11-24 09:14:37,2019-11-15 15:37:06
117509,2,3.0,2014-11-24 18:17:14,2019-05-24 22:49:56
117511,57,3.1491,2014-11-25 01:04:46,2019-10-04 09:51:45
117513,4,3.125,2014-11-25 02:32:57,2017-07-01 13:28:07
117515,14,3.4643,2014-11-25 05:39:59,2017-08-24 12:24:31
117517,76,3.2303,2014-11-25 08:11:03,2019-10-29 10:51:14
117519,5,2.2,2016-09-30 05:00:59,2019-11-20 13:14:40
117521,5,1.9,2015-10-28 08:26:04,2019-09-04 08:03:07
117523,1,0.5,2014-11-25 11:48:18,2014-11-25 11:48:18
117525,6,3.75,2014-11-26 18:20:28,2019-03-24 05:48:47
117527,7,3.2857,2014-11-27 20:44:26,2019-10-24 02:53:45
117529,5785,3.3219,2014-11-25 21:07:51,2019-11-20 07:13:54
117531,14,3.1786,2014-11-26 06:44:22,2017-12-25 21:36:21
117533,1689,3.9233,2014-11-27 14:40:19,2019-11-19 23:31:37
117535,1,4.5,2014-11-26 16:48:17,2014-11-26 16:48:17
